f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,work_type,target
0.41800207,0.49170318,0.44820207,0.48270917,0.828371,0.79365116,0.0,0.28193069,0.36865383,0.28693727,0.7356328,0.21080367,0.7,0.69942796,0.80701864,0.7981621,0.7682029,0.75624925,0.6673552,0.6074909,0.90606314,0.82500273,0.8782246,0.5739662,0.66529846,0.7150381,0.632216,0.4065875,0.25189477,0.28435817,0.8081988,0.1651543,0.5645369,1.0,0.7640578,0.0,0.3,0.3543748,0.2011711,0.5099322,0.32309362,0.28259337,1.0,0.0,0.21963212,0.82060313,0.37048075,0.6376438,0.35254648,1.0,1.0,0.9207765,0.9274667,0.0,0.7309058,0.7,0.40361488,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.73933005,0.0,0.0,0.0,1.0,0.33333334,0.0,1.0,0.22902629,0.0,0.0,0.0,0.22780237,0.0,0.0,0.0,0.0,1.0,0.2552632,0.24610026,0.0,0.49811277,1.0,0.74914455,1.0,0.56895846,0.0,0.0,0.70050704,tradesperson,0.62099147
0.7372956,0.62412363,0.47777554,0.56831026,0.85221,0.83427244,0.0,0.65875155,0.4297629,0.35738719,0.77580214,0.4667406,0.75,0.48817527,0.4149784,0.55031174,0.4844885,0.4666592,0.5022917,0.420645,0.8962461,0.61012757,0.62468076,0.42717773,0.3725371,0.38527906,0.44730005,0.29041407,0.2678356,0.22347318,0.7405692,0.21858025,0.30692062,1.0,0.76237607,0.0,0.3,0.44825524,0.45781246,0.5599823,0.53591406,0.36145708,1.0,0.0,0.42746294,0.6940904,0.2695078,0.6199516,0.38850912,1.0,1.0,0.72424066,0.85362095,1.0,0.6932904,0.8,0.46410245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.59204483,1.0,0.31820232,0.0,1.0,0.6666667,0.0,0.0,0.05769486,0.0,0.0072997417,1.0,0.50431377,1.0,0.0,0.0,0.0,0.0,0.3671871,0.550653,0.0,0.58431065,1.0,0.70425975,1.0,0.3651435,0.0,1.0,0.6272839,freelancer,0.6550625
0.4668555,0.43909815,0.43932426,0.5164693,0.74803495,0.9095758,1.0,0.4641811,0.19158618,0.4795888,0.74053794,0.35749936,0.65,0.69418716,0.74206257,0.6096249,0.6819582,0.7122306,0.652915,0.52246094,1.0,0.8074055,0.5232691,0.6194055,0.35687327,0.5888588,0.5971802,0.30973879,0.15538086,0.20415679,0.69978386,0.10137315,0.5457121,1.0,1.0,0.0,0.5,0.23549984,0.13005063,0.35784325,0.28457797,0.32145804,0.0,1.0,0.2098623,0.89436764,0.41636398,0.7485334,0.21234035,1.0,0.0,0.34563294,0.40622616,1.0,0.3455074,0.7,0.40271726,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.31139344,1.0,0.11150509,0.0,1.0,0.6666667,0.0,0.0,0.059181325,1.0,0.19296959,0.0,0.41598144,0.0,0.0,1.0,0.0,0.0,0.31898084,0.56466633,0.0,0.4840835,1.0,0.3176414,1.0,0.54380065,0.25820038,1.0,0.48564404,platform_worker,0.59931535
0.675386,0.50213194,0.4657662,0.6083858,0.7544736,0.852973,0.0,0.3758848,0.5115065,0.34410352,0.6878108,0.5513228,0.75,0.76037776,0.68295854,0.7796828,0.7410064,0.74288833,0.61001796,0.61684674,0.78438437,0.806984,0.90868837,0.46397096,0.4820097,0.68688685,0.59530073,0.30493402,0.4290375,0.44661495,0.8510762,0.36362514,0.49157798,1.0,0.6570668,1.0,0.7,0.6864991,0.5125143,0.7204521,0.7415627,0.73725516,0.0,0.0,0.5038229,0.52884185,0.21037547,0.63844913,0.6363752,1.0,1.0,0.77135956,0.7123664,1.0,0.59782064,0.8,0.31146738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47509056,1.0,0.17683448,1.0,1.0,1.0,1.0,0.0,0.025597876,0.0,0.01388626,0.0,0.57846117,0.0,0.0,0.0,1.0,1.0,0.32576293,0.49515623,0.0,0.60764116,1.0,0.60440457,0.0,0.6158455,0.0,1.0,0.7205076,freelancer,0.6552241
0.26931837,0.8229653,0.76673317,0.84937847,0.8553711,0.89363396,1.0,0.71592766,0.30363327,0.5540065,0.8171641,0.42969003,0.6,0.6872796,0.4692653,0.5801187,0.5788879,0.42207232,0.41233784,0.45167914,0.81580627,0.67585427,0.64138925,0.36965132,0.49058527,0.446884,0.4889229,0.3573944,0.14627174,0.100416005,0.6894215,0.10569825,0.51358795,1.0,0.9672425,1.0,0.3,0.53417206,0.57617134,0.52291477,0.4905256,0.38993984,1.0,0.0,0.27047086,0.75556713,0.18069753,0.5473169,0.38775715,1.0,1.0,0.66157055,0.81212187,1.0,0.66032445,0.6,0.37509635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57982075,1.0,0.40322974,1.0,0.0,0.6666667,1.0,0.0,0.008698875,1.0,0.48283666,1.0,0.54733735,0.0,0.0,0.0,0.0,1.0,0.35222995,0.39082736,1.0,0.64075994,1.0,0.65502685,0.0,0.59656876,0.39503175,1.0,0.8048823,vendor,0.76006126
0.12645376,0.1383803,0.3993576,0.23803629,0.65147215,0.8075647,1.0,0.26762924,0.3156201,0.17418621,0.5657054,0.41446903,0.65,0.48303488,0.54333746,0.4544706,0.49361432,0.50130755,0.46991026,0.53139186,0.734015,0.54217523,0.6251874,0.39436018,0.36918104,0.4501354,0.38905156,0.21065842,0.42565542,0.2211815,0.67799836,0.28939518,0.31676123,1.0,0.62174773,0.0,0.3,0.52960837,0.56245077,0.4592579,0.51405567,0.3093657,0.0,1.0,0.41483763,0.6877232,0.34306395,0.583352,0.48522615,1.0,1.0,0.873492,0.88252044,1.0,0.74110276,0.7,0.5395968,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.649685,1.0,0.3346648,0.0,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.31124893,0.0,0.0,1.0,0.0,0.0,0.2919962,0.44567302,1.0,0.43693498,1.0,0.8200944,1.0,0.46193472,0.026099322,1.0,0.5898874,platform_worker,0.52916884
0.5283508,0.48622224,0.5387332,0.49893454,0.7029899,0.8433039,1.0,0.3062841,0.39969766,0.29341134,0.73303866,0.1651809,0.7,0.78365344,0.7568343,0.8404368,0.7936415,0.70379764,0.739048,0.76990324,1.0,0.8336952,0.8483174,0.5889395,0.6300124,0.7294016,0.67264676,0.42216116,0.0,0.0,0.8730924,0.0,0.6474586,1.0,1.0,0.0,0.5,0.21997093,0.051307395,0.11431907,0.10796226,0.04254621,0.0,0.0,0.11413992,0.9690956,0.3987154,0.9674175,0.16420816,0.0,1.0,0.71362627,0.723458,1.0,0.5970658,0.7,0.28993818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096531,1.0,0.28825232,0.0,1.0,0.6666667,0.0,1.0,0.39795563,0.0,0.011620869,0.0,0.27339497,0.0,0.0,0.0,0.0,0.0,0.15058815,0.38729528,1.0,0.2830815,1.0,0.56510776,1.0,0.6146123,0.0,0.0,0.8201524,tradesperson,0.6809951
1.0,0.45490584,0.5749559,0.44673398,0.846193,0.8606779,1.0,0.41377664,0.4615572,0.51392347,0.72345746,0.3099654,0.75,0.69644016,0.72798306,0.64344776,0.68929034,0.55532974,0.44925314,0.451766,0.8674861,0.7439719,0.7427055,0.6846347,0.4728,0.65232265,0.55434036,0.34416693,0.1911815,0.077540554,0.67609954,0.18486539,0.5953512,0.0,0.8231006,0.0,0.3,0.5148974,0.5169164,0.53143775,0.53469193,0.4076312,1.0,0.0,0.32079643,0.8549042,0.345699,0.6733726,0.46570712,1.0,1.0,0.641116,0.72974575,1.0,0.514553,0.8,0.60913914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4444999,0.0,0.0,0.0,1.0,0.33333334,0.0,1.0,0.5402165,1.0,0.6215694,0.0,0.45292932,0.0,0.0,0.0,0.0,0.0,0.21635355,0.49256182,1.0,0.5053674,1.0,0.7619264,0.0,0.33258316,0.5761552,1.0,0.72061574,freelancer,0.6689692
0.2749831,0.42492667,0.23668948,0.24759156,0.68521893,0.7668049,1.0,0.27115566,0.2978182,0.35549212,0.6513817,0.40804037,0.65,0.6117902,0.6925123,0.5868276,0.6303767,0.5149758,0.5213924,0.56510943,0.8861504,0.653392,0.6147158,0.35060364,0.44975922,0.564214,0.52388537,0.31792134,0.38416544,0.27738106,0.59286755,0.19731331,0.41045317,1.0,0.76344204,0.0,0.7,0.33756515,0.5468931,0.4936734,0.381286,0.5592314,0.0,0.0,0.37848637,0.7613215,0.3042931,0.6081849,0.50588983,1.0,1.0,0.5656956,0.7718797,1.0,0.65259254,0.7,0.41578808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.622221,1.0,0.2595995,0.0,0.0,0.33333334,0.0,0.0,0.0063587027,1.0,0.43420225,0.0,0.36654449,0.0,0.0,0.0,0.0,0.0,0.15811348,0.41252494,0.0,0.5268367,1.0,0.63919115,0.0,0.40737787,0.45594493,0.0,0.65426654,platform_worker,0.60420865
0.5091098,0.3608409,0.30604637,0.20010535,0.6756511,0.77458835,1.0,0.21907812,0.3090929,0.22517116,0.57650745,0.25582102,0.65,0.69673115,0.42320788,0.6249102,0.5816164,0.5250414,0.6166434,0.64022994,0.92864597,0.74440295,0.6521344,0.49316847,0.474463,0.4448128,0.53644085,0.30016342,0.22753018,0.13226828,0.6488075,0.11162586,0.37260756,1.0,0.8279117,0.0,0.5,0.2887492,0.2819543,0.31937394,0.33680958,0.26781172,1.0,0.0,0.22478491,0.85381186,0.37940884,0.94220954,0.26896054,1.0,1.0,0.5927671,0.75701356,1.0,0.6057917,0.7,0.36789584,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.605528,0.0,0.0,1.0,1.0,0.6666667,1.0,1.0,0.416345,1.0,0.42820197,0.0,0.6615493,0.0,0.0,0.0,0.0,1.0,0.44449583,0.49739778,1.0,0.7195763,0.0,0.5426058,1.0,0.47828764,0.40232998,0.0,0.5903369,platform_worker,0.6079794
0.07935049,0.029099556,0.15766083,0.1360224,0.5552179,0.7704535,0.0,0.026490957,0.43332776,0.0821081,0.46464795,0.48831537,0.75,0.51539296,0.40481976,0.53944224,0.48655164,0.5255635,0.45013708,0.3489358,0.90590537,0.6316362,0.5723831,0.3342244,0.3717548,0.36447668,0.2518997,0.28464946,0.003431102,0.07658344,0.6772794,0.089256495,0.39336616,1.0,0.83392173,0.0,0.5,0.5552987,0.42340302,0.5496862,0.4603859,0.49171284,0.0,0.0,0.46127677,0.8155916,0.21199088,0.4872841,0.59191686,1.0,1.0,0.7031479,0.7021557,0.0,0.6136147,0.8,0.3663994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.56608504,0.0,0.01377883,1.0,0.0,0.33333334,0.0,1.0,0.5797513,0.0,0.0,0.0,0.090758905,0.0,0.0,0.0,0.0,0.0,0.0,0.36514547,0.0,0.24053578,1.0,0.6913048,0.0,0.26643243,0.0,1.0,0.6060668,freelancer,0.5217545
0.29454225,0.20588093,0.14413822,0.18841599,0.6070845,0.7890132,1.0,0.17018388,0.387559,0.26735255,0.6031561,0.33829758,0.75,0.33725542,0.37766263,0.45617503,0.39036435,0.43540755,0.24464549,0.3806254,0.9612191,0.5760689,0.42280173,0.25910914,0.3506082,0.3477889,0.35377708,0.26360652,0.102013975,0.121012755,0.6205445,0.1489188,0.35773405,0.0,0.9913874,0.0,0.5,0.42923728,0.47336552,0.42921257,0.4252387,0.39923528,1.0,0.0,0.48087096,0.7984279,0.4171982,0.6394353,0.3775413,1.0,1.0,0.45374346,0.34308589,1.0,0.2254639,0.8,0.4665357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33581552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021735428,1.0,0.08508366,0.0,0.5059302,0.0,0.0,0.0,0.0,1.0,0.33652204,0.51113284,1.0,0.5828634,1.0,0.3417023,0.0,0.4031292,0.0168244,0.0,0.32888225,freelancer,0.4840995
0.15289693,0.62698036,0.5074361,0.5117462,0.83247083,0.8096794,1.0,0.49815062,0.4158513,0.40358147,0.7352168,0.15796986,0.65,0.75052947,0.6388282,0.6070314,0.66546303,0.7035262,0.5225221,0.52112967,0.8392177,0.7363316,0.75371855,0.3899979,0.560948,0.5718203,0.47670928,0.40082026,0.34327924,0.24518599,0.71338433,0.23538692,0.46616334,0.0,0.82457113,0.0,0.3,0.44832885,0.57467294,0.6334372,0.5261671,0.5006493,0.0,0.0,0.40509275,0.69561976,0.31957638,0.61060035,0.40390342,1.0,1.0,0.9113608,1.0,1.0,0.62117344,0.7,0.38101855,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6827286,0.0,0.0,1.0,0.0,0.33333334,0.0,1.0,0.3578028,1.0,0.44176653,0.0,0.2006253,0.0,0.0,0.0,0.0,0.0,0.28829974,0.3971329,0.0,0.29741538,1.0,0.83407724,0.0,0.44565266,0.32444122,0.0,0.71089226,platform_worker,0.6077449
0.5035065,0.64919794,0.5009659,0.6663539,0.9376852,0.87609273,1.0,0.690032,0.45041326,0.5968558,0.8460031,0.4764585,0.75,0.5474759,0.60562366,0.6570417,0.60338044,0.5377919,0.5218852,0.5209783,0.95230854,0.7142943,0.5695125,0.4972485,0.51904964,0.6012478,0.55738175,0.30457234,0.054460827,0.095139556,0.69799477,0.13109249,0.45028657,0.0,1.0,0.0,0.5,0.63737035,0.37663525,0.8183015,0.58544075,0.5724638,0.0,0.0,0.40237647,0.6140583,0.27603275,0.5823737,0.3999063,1.0,0.0,0.32776353,0.32939243,1.0,0.2476112,0.8,0.5798269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26946267,1.0,0.3864656,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.54730815,0.0,0.36639744,0.0,0.0,0.0,0.0,1.0,0.27132684,0.44893044,0.0,0.48467165,1.0,0.27972716,1.0,0.46074602,0.48742348,1.0,0.7260592,freelancer,0.7162822
0.46374482,0.26872128,0.23647271,0.3374283,0.6879606,0.8268024,0.0,0.12392555,0.4353669,0.20225783,0.6065926,0.32468823,0.75,0.7540623,0.6736769,0.5393783,0.65570587,0.6981496,0.5699501,0.3838104,1.0,0.8151702,0.64336187,0.34991473,0.45162186,0.5394683,0.52895397,0.38470024,0.020805862,0.06407177,0.7204217,0.08671031,0.5128629,0.0,1.0,0.0,0.5,0.43767887,0.31149387,0.45498684,0.30875126,0.30315986,0.0,0.0,0.37146494,0.82070917,0.44085225,0.7004882,0.51930076,1.0,0.0,0.5868811,0.6341919,1.0,0.30076227,0.8,0.48722148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49592867,1.0,0.14308445,0.0,0.0,0.33333334,0.0,1.0,0.23854567,0.0,0.0,0.0,0.15225452,0.0,0.0,0.0,0.0,0.0,0.10331741,0.31570548,0.0,0.32430595,1.0,0.42264622,0.0,0.6395338,0.0,0.0,0.51686496,freelancer,0.51862967
0.3748745,0.3189656,0.25907525,0.38718462,0.65991336,0.76228404,1.0,0.25805286,0.35217196,0.21359642,0.6279619,0.2625709,0.75,0.68844646,0.52704185,0.6652094,0.62689924,0.53123194,0.4669295,0.5119846,0.8778354,0.69579643,0.6829995,0.5032496,0.30252457,0.478438,0.65584373,0.24794374,0.0,0.15075451,0.7772774,0.101160266,0.530057,1.0,0.9308855,0.0,0.5,0.38283134,0.3464995,0.49301305,0.34875742,0.4308247,0.0,0.0,0.257136,0.755032,0.3063312,0.7464339,0.45095235,1.0,1.0,0.47826448,0.47037852,1.0,0.43535507,0.8,0.34937236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31515455,0.0,0.0,0.0,1.0,0.33333334,0.0,0.0,0.022949975,1.0,0.16789012,0.0,0.39711156,0.0,0.0,0.0,0.0,0.0,0.02917852,0.45328546,0.0,0.38621745,1.0,0.33328852,1.0,0.5352153,0.12761013,0.0,0.48290122,freelancer,0.5179101
0.20294933,0.25233987,0.15826727,0.3129406,0.6718627,0.8094004,1.0,0.30167276,0.44078138,0.14525728,0.46200317,0.44622886,0.65,0.7282317,0.683128,0.79451793,0.73529255,0.73689425,0.5507577,0.6715902,0.9728445,0.7850984,0.80140287,0.55587894,0.5607383,0.65377194,0.6839083,0.39574578,0.0,0.0,0.73905706,0.09972197,0.5853227,0.0,0.94458395,0.0,0.5,0.65743095,0.59439325,0.5247889,0.54132813,0.5718719,1.0,0.0,0.4374381,0.7418846,0.25609532,0.57387966,0.43518347,1.0,1.0,0.72951394,0.72784567,1.0,0.6190586,0.7,0.33029267,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7013884,1.0,0.41869816,0.0,0.0,0.33333334,0.0,1.0,0.50965834,0.0,0.0,0.0,0.17606387,0.0,0.0,0.0,1.0,0.0,0.20235632,0.442151,0.0,0.46579447,1.0,0.65070146,0.0,0.6238439,0.0,0.0,0.6294559,platform_worker,0.6778159
0.98254704,0.58465105,0.49195158,0.5308399,0.83641666,0.9256411,1.0,0.82654685,0.4040176,0.44594854,0.83387303,0.4744765,0.7,0.62692684,0.76374066,0.7176544,0.702774,0.8441115,0.6978938,0.4644123,0.79425335,0.7388315,0.7842459,0.5634948,0.54613334,0.6034844,0.674369,0.31786615,0.29739457,0.31019562,0.84800917,0.2791806,0.6562979,1.0,0.8054311,0.0,0.3,0.45522255,0.46544468,0.5785979,0.529942,0.36341918,0.0,0.0,0.46542877,0.8219256,0.26179853,0.5052579,0.46776742,0.0,0.0,0.43196437,0.5220492,1.0,0.29224527,0.7,0.29733044,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40425214,1.0,0.24163674,0.0,1.0,0.6666667,0.0,0.0,0.024714114,1.0,0.3350815,0.0,0.107196614,1.0,0.0,0.0,0.0,0.0,0.10256478,0.3307235,1.0,0.29760265,0.0,0.54311186,1.0,0.5872024,0.37934497,0.0,0.6682153,tradesperson,0.60449225
0.66210586,0.37040487,0.37824732,0.23399612,0.7230485,0.9159178,0.0,0.43896997,0.46330371,0.36066777,0.70958436,0.13018258,0.75,0.5375217,0.48308322,0.59820735,0.5396041,0.51482505,0.44004497,0.36898693,0.9879614,0.69652605,0.62628955,0.41996914,0.10467783,0.47049227,0.51242745,0.23011552,0.29008594,0.1346098,0.66515654,0.17979157,0.4502842,0.0,0.87199175,0.0,0.3,0.4050768,0.26072755,0.40444067,0.3814272,0.17874147,1.0,1.0,0.30565035,0.84924096,0.34262168,0.7462151,0.37949693,1.0,1.0,0.81217813,0.6516097,1.0,0.7565463,0.8,0.5234739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6201326,0.0,0.005314931,0.0,0.0,0.0,1.0,1.0,0.19940594,1.0,0.3301022,0.0,0.48286214,1.0,1.0,0.0,0.0,0.0,0.31410483,0.44375038,0.0,0.5152398,1.0,0.6657386,0.0,0.370521,0.29125926,0.0,0.63493747,freelancer,0.5626231
0.8877171,0.57474726,0.48134664,0.392475,0.75380385,0.8859207,0.0,0.36103216,0.3476338,0.4074638,0.70372194,0.6027383,0.75,0.50451213,0.46801463,0.47338638,0.48197106,0.3363277,0.38681814,0.45663553,1.0,0.597117,0.5611576,0.39458212,0.36627674,0.45315176,0.4737218,0.23615381,0.2499495,0.10144713,0.63710797,0.06788595,0.32697847,1.0,0.88508,0.0,0.5,0.59999907,0.545084,0.6598912,0.6423892,0.69555897,0.0,0.0,0.43082815,0.64491975,0.35573104,0.49311408,0.47860923,1.0,1.0,0.52069014,0.46891043,1.0,0.41459155,0.8,0.40086618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31204513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.29589477,1.0,0.0,0.0,0.0,0.0,0.21574329,0.41559502,0.0,0.46362028,1.0,0.35293785,0.0,0.40641588,0.05474537,0.0,0.5688292,freelancer,0.60330147
0.85498214,0.71711147,0.4179028,0.5708723,0.8867514,0.78237945,1.0,0.646355,0.48451307,0.50245947,0.80911994,0.18323913,0.7,0.4816803,0.48592487,0.4997206,0.4891086,0.47724786,0.49950898,0.39063567,0.97307926,0.6166738,0.6030533,0.40096408,0.34793273,0.5135649,0.53883654,0.37130192,0.04521957,0.2480684,0.62673867,0.13046141,0.61466134,0.0,1.0,0.0,0.5,0.1668281,0.15525731,0.21114841,0.36495697,0.21397537,1.0,0.0,0.020579366,0.95228606,0.51749736,0.8536037,0.16711232,1.0,1.0,0.79943675,0.8156804,1.0,0.5927893,0.7,0.44865644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6363942,1.0,0.3967201,0.0,1.0,0.6666667,1.0,1.0,0.34676057,0.0,0.0,0.0,0.32929343,0.0,0.0,0.0,0.0,0.0,0.13275585,0.39786234,0.0,0.35218948,1.0,0.80514556,1.0,0.37220487,0.0,0.0,0.7363871,tradesperson,0.63020426
0.21397088,0.29940957,0.24861819,0.31336638,0.67821735,0.7872353,0.0,0.2818703,0.4894446,0.26366836,0.5726551,0.16076864,0.65,0.6415612,0.7298863,0.6603145,0.677254,0.7726111,0.53489393,0.61462617,0.73485553,0.7483376,0.68094814,0.42379573,0.32340083,0.6034903,0.54703057,0.31138223,0.5424139,0.41446733,0.86636406,0.39071837,0.52284163,1.0,0.39766723,1.0,0.5,0.29865122,0.33449054,0.3437749,0.2646373,0.26053858,0.0,0.0,0.36357564,0.7914682,0.4626766,0.6882706,0.22968632,1.0,0.0,0.28769776,0.2651109,1.0,0.21201006,0.7,0.46046028,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18974042,1.0,0.39335236,0.0,1.0,0.6666667,1.0,0.0,0.0,1.0,0.6133255,0.0,0.65624005,0.0,0.0,0.0,0.0,0.0,0.48239923,0.5723822,1.0,0.628468,1.0,0.2597776,1.0,0.4626495,0.54186845,0.0,0.56116873,platform_worker,0.45575684
0.2626102,0.5209679,0.17526759,0.33079335,0.63123745,0.7672816,1.0,0.25998288,0.28986657,0.2516442,0.7287155,0.40326476,0.65,0.41077605,0.38207385,0.47665384,0.4231679,0.54733956,0.29825878,0.3259537,1.0,0.66717,0.47381565,0.30394372,0.30171564,0.34119657,0.26812166,0.27302024,0.22666831,0.15177448,0.7248486,0.24723023,0.39298737,1.0,0.76969206,0.0,0.5,0.2636549,0.40687013,0.32554033,0.2890773,0.13845545,0.0,0.0,0.26798317,0.9211863,0.38211292,0.6527778,0.27177083,1.0,1.0,0.7125746,0.848713,1.0,0.6564945,0.7,0.48457152,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.63622785,0.0,0.0,1.0,1.0,0.6666667,0.0,0.0,0.021779831,0.0,0.0,0.0,0.32970083,0.0,0.0,0.0,0.0,0.0,0.18091354,0.52876335,1.0,0.44038305,1.0,0.67181695,1.0,0.42300776,0.0728765,1.0,0.52608734,platform_worker,0.5093142
0.3616141,0.6219277,0.5006051,0.47732186,0.7736355,0.8674364,1.0,0.530509,0.32229164,0.27756804,0.71292406,0.2820124,0.6,0.557412,0.5559892,0.6010733,0.57149154,0.48813954,0.5800907,0.6110248,0.937618,0.65317047,0.7187685,0.55172485,0.39293525,0.5752079,0.493455,0.31334624,0.038091175,0.0,0.7198988,0.071508445,0.4370446,1.0,1.0,0.0,0.5,0.34717903,0.396979,0.4661066,0.31888315,0.44798473,1.0,0.0,0.34491253,0.7565928,0.3638691,0.75931036,0.2678318,0.0,1.0,0.06464538,0.18858698,0.0,0.17957814,0.6,0.51990324,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24647683,1.0,0.3601054,1.0,1.0,1.0,1.0,0.0,0.015511819,1.0,0.41290864,1.0,0.425594,0.0,0.0,1.0,0.0,0.0,0.25862983,0.56426185,0.0,0.63530546,0.0,0.13377415,1.0,0.49832344,0.32725957,0.0,0.48439738,vendor,0.62987465
0.3851327,0.3908402,0.31169185,0.3085339,0.69781506,0.8311,1.0,0.49001232,0.33807328,0.3579704,0.6318466,0.36976033,0.65,0.6015239,0.67220306,0.5802614,0.6179961,0.76609534,0.6626636,0.48567653,0.82364637,0.6961575,0.6886603,0.5301066,0.33775333,0.56563777,0.47789532,0.3453893,0.4447785,0.36995563,0.7676561,0.4052806,0.50085825,0.0,0.5533688,1.0,0.3,0.4193084,0.406944,0.57761127,0.53690696,0.5167221,1.0,0.0,0.37555346,0.66515654,0.5197641,0.48668194,0.52919203,1.0,1.0,0.70875734,0.7031957,1.0,0.5609236,0.7,0.42829853,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6691739,1.0,0.08652019,1.0,1.0,1.0,1.0,1.0,0.17227584,0.0,0.0,0.0,0.25806138,0.0,0.0,0.0,0.0,1.0,0.0,0.3977139,1.0,0.29250127,0.0,0.6653802,1.0,0.5545755,0.0,0.0,0.5821239,platform_worker,0.5053059
0.48168355,0.64381075,0.5390034,0.67556757,0.88407606,0.9304202,0.0,0.7314291,0.5513642,0.52329564,0.8659876,0.7160314,0.65,0.24367325,0.21945223,0.29553947,0.25288832,0.26861888,0.2181657,0.48594478,0.9733588,0.46386647,0.34206662,0.12328679,0.1408953,0.25585777,0.20667876,0.04661633,0.17579518,0.17774811,0.45711273,0.20380372,0.2799536,1.0,0.8730661,0.0,0.5,0.796687,0.5792926,0.71585554,0.72409236,0.65044844,1.0,0.0,0.66895914,0.6773951,0.3268677,0.5593485,0.5722489,1.0,1.0,0.65942705,0.77386296,1.0,0.67942387,0.7,0.34087306,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.564693,1.0,0.17257042,0.0,1.0,0.6666667,1.0,0.0,0.0,1.0,0.3744998,0.0,0.26363134,0.0,0.0,1.0,0.0,1.0,0.24955034,0.4944116,0.0,0.4524829,1.0,0.7128386,1.0,0.29319957,0.34301835,1.0,0.6156087,platform_worker,0.62680036
0.1826517,0.28433287,0.03849942,0.3113492,0.59683824,0.7287554,1.0,0.29941314,0.43687138,0.2103558,0.61941326,0.62979925,0.65,0.34358484,0.29645795,0.39199367,0.34401214,0.2559693,0.28522637,0.31571248,0.865854,0.4655766,0.48613375,0.47750488,0.35850498,0.29921156,0.34622398,0.17661463,0.3075899,0.5130216,0.46730292,0.20497802,0.3119713,1.0,0.7766353,1.0,0.3,0.60234463,0.59494364,0.64385927,0.53822833,0.5948926,0.0,0.0,0.3835599,0.6600597,0.17094494,0.5016258,0.6082109,1.0,1.0,0.6721279,0.73870313,1.0,0.5655853,0.7,0.42666146,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.55253947,0.0,0.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.20326474,1.0,0.0,1.0,0.0,1.0,0.3286646,0.32895666,0.0,0.37340117,1.0,0.6526329,0.0,0.31478715,0.0,1.0,0.49391,platform_worker,0.47293818
